load (lbf),span (in),inertia (in4),deflection (in)
140.571501,267,699.709098,0.453103
155.115237,334,813.421899,1.130523
108.927878,423,517.929123,3.1849
151.271587,404,624.537901,3.010229
134.538405,452,624.691149,4.360936
123.003448,317,948.785317,0.589723
164.034342,316,571.303085,1.272187
156.02994,395,630.03782,2.68195
115.590415,450,815.879437,2.569099
118.245997,468,591.830586,4.368549
164.447474,263,517.457753,0.707353
115.479305,371,982.85665,1.001554
101.717405,479,804.239665,3.224578
156.720494,395,881.522549,2.077394
123.796995,354,990.32725,0.88854
144.322127,303,998.844231,0.558694
92.404603,471,768.140955,2.841874
116.444898,422,538.469395,3.26489
146.793356,450,659.396452,4.262173
163.360439,374,880.102208,1.665212
121.557125,277,653.031719,0.529106
133.303229,421,588.78808,3.43596
108.661898,359,949.603015,0.892859
154.27502,422,902.4994,2.603765
126.908344,275,666.966993,0.527735
106.578542,263,843.561038,0.294675
165.611263,402,665.25859,2.920204
157.576309,362,599.806322,2.107445
92.169381,368,910.177914,0.903643
149.460592,403,868.654226,2.166493
102.433564,477,803.730112,3.043161
113.509743,330,683.865055,0.94878
103.517316,301,623.967594,0.617139
102.198034,431,755.483001,2.142231
118.724308,281,898.426563,0.368232
98.824355,379,941.454932,1.010633
118.278263,292,909.428898,0.444928
88.128839,335,613.519519,0.811204
145.861032,314,514.529562,1.267393
84.527496,338,855.175265,0.591658
97.260184,284,587.981284,0.483973
156.362972,366,600.196581,2.073576
138.805867,368,549.980039,2.234848
116.712893,279,890.583031,0.372623
145.543538,347,548.334198,1.775529
110.950098,368,966.117461,0.943361
142.954507,438,884.9992,2.831703
129.671542,264,913.60992,0.326757
102.874309,457,535.182147,3.95841
103.083166,296,617.235866,0.610244
120.447314,251,623.208477,0.369069
139.464741,410,845.12281,2.099529
86.750748,459,988.100617,1.723139
108.943693,283,621.944896,0.536889
133.610598,353,768.251241,1.26457
90.601606,326,610.921019,0.752026
129.786672,455,863.818884,2.887521
121.319524,241,615.429723,0.319862
107.696577,369,957.570909,0.979715
111.293197,429,781.130112,2.344905
124.058852,395,783.526727,1.707809
89.791367,434,971.496762,1.526432
147.193892,267,719.859906,0.464062
132.796489,287,947.225211,0.431002
99.145766,471,788.100474,2.989364
134.271064,414,833.592698,2.23108
95.295323,310,858.889055,0.49702
166.186038,288,548.756664,0.973314
121.32952,354,983.095986,0.920313
108.305973,455,548.872318,4.010999
